,TSTOT.PrezzoScandi,TSTOT.ConsumiScandi,TSTOT.GradiScandi,TSTOT.ConsumipercScandi,TSTOT.PrezzopercScandi,TSTOT.BankHolidayScandi,TSTOT.EndYearScandi,TSTOT.DayOfWeekScandi,TSTOT.DayOffScandi,lunedi,martedi,mercoledi,giovedi,venerdi,sabato,domenica
125,29.99,30646.3,7.0,5.0786727972816905,4.4583768721699695,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
126,28.33,27356.7,7.0,3.9897974311117594,10.7505863956216,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
127,37.36,37820.7,9.0,10.9492113129725,11.655708308427998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
128,40.65,37188.9,8.0,8.71436130250615,17.860249347637,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
129,37.8,36701.1,9.0,9.427802177160391,10.0436681222707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
130,39.0,36201.6,14.0,8.353636271123541,4.16666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
131,35.27,35931.0,16.0,11.065088574493101,18.276324614352802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
132,24.56,28995.3,7.0,4.72456586437053,7.908611599297,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
133,25.02,26102.0,8.0,1.92231849650718,-2.9103608847497098,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
134,33.83,36770.6,10.0,11.3730740223591,10.8453473132372,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
135,39.16,35711.7,11.0,10.5515862205602,24.1204437400951,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
136,39.02,36135.4,10.0,10.4872269190197,28.060387266163502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
137,25.89,29920.3,9.0,6.27974879583978,8.100208768267231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
138,30.41,33888.9,9.0,8.2916588110858,5.115796750777741,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
139,27.13,29644.4,11.0,5.3371425322644805,1.1558538404175902,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
140,21.81,26451.9,12.0,5.69302875682761,19.637959407569898,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
141,34.09,34645.9,15.0,8.33987410448765,18.863319386331998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
142,32.68,37736.7,14.0,10.2483873229561,13.907284768211902,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
143,30.59,36946.9,13.0,9.02682078263923,10.712993123416599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
144,31.55,36627.6,15.0,10.1138187918252,28.304188694591303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
145,28.01,36311.5,17.0,12.5034468442398,23.283450704225398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
146,20.72,29072.5,15.0,5.57958461801054,16.601012943162598,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
147,13.77,25543.6,11.0,5.45619684584262,35.2652259332024,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
148,23.65,31884.5,17.0,6.03319554510597,8.04020100502512,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
149,33.95,38556.1,9.0,11.4827901274548,32.9287392325764,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
150,31.61,38134.7,10.0,9.31013824752699,17.421991084695403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
151,32.6,38698.3,11.0,7.38252612534616,13.7077084059993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
152,32.13,39108.2,6.0,11.0933727239156,21.0169491525424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
153,25.37,32206.0,6.0,8.06729794844607,1.3988808952837801,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
154,20.95,28247.2,7.0,8.332662179524059,12.152034261242001,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
155,34.91,38524.4,9.0,11.531736013803801,28.345588235294105,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
156,32.1,38043.9,11.0,10.721800703727302,19.464086341645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
157,29.34,35679.6,11.0,9.10925726587729,9.35519940365263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
158,30.5,37043.1,15.0,10.902172351025099,11.598975484815199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
159,29.64,37967.5,14.0,12.150705972706302,13.0866081648226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
160,20.31,28273.0,10.0,8.426619419612889,24.1442542787286,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
161,13.4,25621.5,14.0,2.7861355157058596,15.4177433247201,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
162,28.76,37015.9,13.0,11.292543595910999,10.2338060559601,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
163,28.46,37239.5,13.0,10.6773580924246,9.799382716049381,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
164,29.07,37211.4,13.0,11.5901219018488,14.0447234209494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
165,28.04,37188.1,16.0,12.1173750109289,11.4910536779324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
166,29.53,37650.9,14.0,13.294054987677901,17.275615567911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
167,24.21,30763.3,13.0,13.2148311712209,16.338298894762097,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
168,11.93,25152.5,12.0,4.78287313992434,11.704119850187302,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
169,29.16,36894.0,15.0,13.742585490375,18.8748471259682,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
170,27.72,36488.4,13.0,12.146051357706002,11.0132158590308,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
171,27.39,35906.2,14.0,11.0962595800111,9.69162995594714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
172,26.87,36000.9,17.0,11.3186602515739,11.958333333333302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
173,23.64,32336.1,16.0,9.75937598647698,6.34278002699055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
