"","tot.Prezzo","tot.Consumi","tot.Gradi","tot.Consumiperc","tot.Prezzoperc","dummy_ts_ita.BankHoliday","dummy_ts_ita.EndYear","dummy_ts_ita.AugustBorder","dummy_ts_ita.AugustCenter","dummy_ts_ita.DayOfWeek","dummy_ts_ita.DayOff"
"311",72.74,34302.66,1,-10.3612292991001,-13.7743006164059,0,0,0,0,0,0
"312",66.52,30595.33,1,-10.8077041255693,-8.55100357437448,0,0,0,0,0,0
"313",67.53,28359.21,2,-7.30869711161802,1.5183403487673,0,0,0,0,1,0
"314",54.33,26716.34,1,-5.79307392554306,-19.5468680586406,0,0,0,0,1,0
"315",49.05,25623.41,-1,-4.09086723705418,-9.71838763114302,0,0,0,0,1,0
"316",48.72,25212.07,-1,-1.60532887699178,-0.672782874617734,0,0,0,0,1,0
"317",48.71,25324.34,-2,0.44530258721319,-0.0205254515599302,0,0,0,0,1,0
"318",50.57,25697.56,-2,1.47376002691482,3.81851775816054,0,0,0,0,1,0
"319",61.81,28072.36,-3,9.24134431440183,22.2266165710896,0,0,0,0,1,0
"320",73.45,32462.21,-2,15.6376236269412,18.8319042226177,0,0,0,0,1,0
"321",80.55,35383.64,-2,8.99947970270662,9.66643975493532,0,0,0,0,1,0
"322",82.7,36812.36,-1,4.03779825930854,2.66914959652391,0,0,0,0,1,0
"323",78.03,36035.5,0,-2.11032381515339,-5.64691656590085,0,0,0,0,1,0
"324",72,35197.22,0,-2.32626160314134,-7.7277970011534,0,0,0,0,1,0
"325",67.47,33329.12,0,-5.30752144629604,-6.29166666666667,0,0,0,0,1,0
"326",58.59,31574.07,1,-5.26581559909173,-13.1614050689195,0,0,0,0,1,0
"327",60.34,31252.69,2,-1.01786054189403,2.9868578255675,0,0,0,0,1,0
"328",68.38,31577.39,1,1.03895056713518,13.324494530991,0,0,0,0,1,0
"329",81.23,32960.59,0,4.38034935756247,18.7920444574437,0,0,0,0,1,0
"330",94.04,37378.98,0,13.4050695087679,15.7700357010957,0,0,0,0,1,0
"331",97.64,38836.34,-1,3.89887578526753,3.82815823054019,0,0,0,0,1,0
"332",98.93,38962.86,-2,0.325777351830796,1.3211798443261,0,0,0,0,1,0
"333",90.27,36529.1,-2,-6.24635871186048,-8.75366420701507,0,0,0,0,1,0
"334",82.97,33897.24,-2,-7.20483121675596,-8.08685055943281,0,0,0,0,1,0
"335",71.67,31121.93,-2,-8.18742174879134,-13.6193804989755,0,0,0,0,1,0
"336",67.19,28490.3,-2,-8.45587018542873,-6.25087205246268,0,0,0,0,1,0
"337",67.13,26319.42,-3,-7.61971618410477,-0.0892990028278051,0,0,0,0,1,0
"338",55.29,24455.29,-3,-7.08271686838083,-17.6374199314762,0,0,0,0,1,0
"339",46.7,23255.98,-4,-4.9040923252188,-15.5362633387593,0,0,0,0,1,0
"340",45.98,22728.28,-3,-2.26909379867028,-1.54175588865098,0,0,0,0,1,0
"341",46.15,22686.78,-3,-0.182591907526658,0.369725967812096,0,0,0,0,1,0
"342",47.32,22885.87,-4,0.877559530263881,2.53521126760564,0,0,0,0,1,0
"343",47.83,23997.7,-4,4.85815046576775,1.07776838546069,0,0,0,0,1,0
"344",65.68,25311.45,-4,5.47448297128475,37.3196738448673,0,0,0,0,1,0
"345",66.38,27048.33,-4,6.86203279543448,1.06577344701582,0,0,0,0,1,0
"346",76.23,29176.6,-4,7.86839705076061,14.838806869539,0,0,0,0,1,0
"347",74.37,29941.68,-3,2.62223836910401,-2.43998425816608,0,0,0,0,1,0
"348",73.79,30424.19,-3,1.61149942154214,-0.779884361973912,0,0,0,0,1,0
"349",65.83,30270.34,-2,-0.50568314226278,-10.7873695622713,0,0,0,0,1,0
"350",57.98,28692.39,-2,-5.21285852752232,-11.9246544128817,0,0,0,0,1,0
"351",57.92,28244.4,-1,-1.56135477037639,-0.103483959986194,0,0,0,0,1,0
"352",66.34,28339.49,-1,0.336668507739588,14.5372928176796,0,0,0,0,1,0
"353",81.31,29560.27,-2,4.30769925640863,22.5655712993669,0,0,0,0,1,0
"354",96.89,33368.97,-2,12.8845237205208,19.1612347804698,0,0,0,0,1,0
"355",105.75,34884.9,-2,4.54293315016915,9.14439054597998,0,0,0,0,1,0
"356",109,35454.04,-3,1.6314795226588,3.07328605200946,0,0,0,0,1,0
"357",112.5,34761.51,-3,-1.95331759088668,3.21100917431193,0,0,0,0,1,0
"358",101.73,33285.66,-3,-4.24564410464332,-9.57333333333333,0,0,0,0,1,0
"359",87.24,30722,-3,-7.70199539381224,-14.2435859628428,0,0,0,0,1,0
"360",72.06,27845.86,-4,-9.36182540199206,-17.4002751031637,0,0,0,0,1,0
"361",61.72,25421.32,-4,-8.70700348274394,-14.3491534832084,0,0,0,0,0,0
"362",47.87,23760.8,-3,-6.53199755166136,-22.4400518470512,0,0,0,0,0,0
"363",45.65,23037.31,-3,-3.04488906097437,-4.63756005849175,0,0,0,0,0,0
"364",42.23,22867.69,-3,-0.736283880366252,-7.49178532311063,0,0,0,0,0,0
"365",42.91,23391.17,-3,2.28916869172181,1.61022969452995,0,0,0,0,0,0
"366",47.81,25118.57,-3,7.38483795380907,11.4192495921697,0,0,0,0,0,0
"367",72.03,30800.73,-3,22.6213514543224,50.6588579795022,0,0,0,0,0,0
"368",91.89,37810.27,-3,22.7577073660267,27.5718450645564,0,0,0,0,0,0
"369",93.06,42856.25,-3,13.3455275511124,1.27326150832517,0,0,0,0,0,0
"370",90.96,44111.27,-3,2.92844100918768,-2.25660863958737,0,0,0,0,0,0
"371",87.47,43258.7,-3,-1.93277137565978,-3.83685136323658,0,0,0,0,0,0
"372",86.53,42933.76,-2,-0.75115525894212,-1.07465416714302,0,0,0,0,0,0
"373",77.25,40444.12,-2,-5.79879330391748,-10.7246041835202,0,0,0,0,0,0
"374",77.26,40149.65,0,-0.728091005565212,0.0129449838187768,0,0,0,0,0,0
"375",83.55,41481.01,0,3.31599403730792,8.14134092674086,0,0,0,0,0,0
"376",87.19,42061.93,1,1.40044806044983,4.35667265110712,0,0,0,0,0,0
"377",91.68,44095.74,0,4.83527503374191,5.14967312765226,0,0,0,0,0,0
"378",109.08,46938.59,-1,6.44699465299822,18.979057591623,0,0,0,0,0,0
"379",109.55,46537.12,-2,-0.855309032503946,0.43087642097543,0,0,0,0,0,0
"380",101.02,45349.99,-2,-2.55093138552623,-7.78639890460977,0,0,0,0,0,0
"381",95.48,42808.54,-3,-5.60408061831987,-5.48406256186893,0,0,0,0,0,0
"382",88.44,39896.76,-3,-6.80186710408717,-7.37327188940093,0,0,0,0,0,0
"383",81.1,35616.06,-3,-10.729442691587,-8.29941203075532,0,0,0,0,0,0
"384",73.77,31999.32,-3,-10.1548009521547,-9.03822441430333,0,0,0,0,0,0
"385",71.07,29448.01,-3,-7.97301317653,-3.66002440016267,0,0,0,0,0,0
"386",56.2,27613.23,-3,-6.23057381466523,-20.9230336288167,0,0,0,0,0,0
"387",54.31,26607.16,-3,-3.64343468692362,-3.36298932384342,0,0,0,0,0,0
"388",53.33,26456.56,-4,-0.566013058139232,-1.80445590130732,0,0,0,0,0,0
"389",53.36,26851.59,-4,1.49312684642296,0.0562535158447424,0,0,0,0,0,0
"390",59.03,28226.97,-3,5.12215477742659,10.6259370314843,0,0,0,0,0,0
"391",80.85,33126.14,-4,17.3563439504842,36.9642554633237,0,0,0,0,0,0
"392",95.45,40089.87,-3,21.0218576628608,18.0581323438466,0,0,0,0,0,0
"393",96.13,44873.66,-3,11.9326652842726,0.712414876898892,0,0,0,0,0,0
"394",92.29,45967.73,-3,2.43811180099862,-3.99459065848329,0,0,0,0,0,0
"395",89.5,45043.95,-3,-2.00962718846462,-3.02307942355619,0,0,0,0,0,0
"396",87.48,44401.87,-2,-1.42545225274425,-2.25698324022346,0,0,0,0,0,0
"397",80.25,41616.73,-2,-6.27257365511858,-8.2647462277092,0,0,0,0,0,0
"398",78.19,40994.77,0,-1.49449512251445,-2.56697819314642,0,0,0,0,0,0
"399",84.62,42342.71,1,3.28807796701873,8.22355799974422,0,0,0,0,0,0
"400",87.99,43285.37,1,2.22626279706708,3.98251004490663,0,0,0,0,0,0
"401",98.15,45065.64,1,4.11286769640642,11.5467666780316,0,0,0,0,0,0
"402",150,47948.49,0,6.39700223940013,52.8273051451859,0,0,0,0,0,0
"403",115.46,47574.67,-1,-0.779628305291782,-23.0266666666667,0,0,0,0,0,0
"404",102.49,46170.65,-1,-2.95119230464446,-11.2333275593279,0,0,0,0,0,0
"405",98.4,43898.32,-2,-4.92158979784777,-3.99063323251048,0,0,0,0,0,0
"406",96.87,40742.29,-2,-7.18940952637823,-1.55487804878049,0,0,0,0,0,0
"407",86.15,36354.83,-2,-10.7688104915065,-11.06637761949,0,0,0,0,0,0
"408",77.32,32610.33,-4,-10.2998693708649,-10.2495647127104,0,0,0,0,0,0
"409",74.81,30412.08,-3,-6.74096214297739,-3.24624935333677,0,0,0,0,0,0
"410",69.38,28667.2,-3,-5.73745695789305,-7.25838791605401,0,0,0,0,0,0
"411",67.52,27723.09,-3,-3.29334570519618,-2.68088786393773,0,0,0,0,0,0
"412",65.64,27446.08,-4,-0.999203191274848,-2.78436018957345,0,0,0,0,0,0
"413",64.71,27594.26,-4,0.539894950389989,-1.41681901279709,0,0,0,0,0,0
"414",70.36,29220.38,-4,5.89296469628105,8.73126255601917,0,0,0,0,0,0
"415",77.69,33874.7,-4,15.928334949785,10.4178510517339,0,0,0,0,0,0
"416",89.63,40589.67,-4,19.8229652218322,15.3687733299009,0,0,0,0,0,0
"417",94.71,44923.6,-4,10.6774211270996,5.66774517460671,0,0,0,0,0,0
"418",93.1,46250.83,-3,2.95441594173219,-1.69992609016999,0,0,0,0,0,0
"419",91.19,46099.29,-3,-0.327648174097634,-2.0515574650913,0,0,0,0,0,0
"420",89.38,45715.23,-2,-0.83311478332963,-1.98486676170633,0,0,0,0,0,0
"421",80.66,42796.94,-2,-6.38362751319418,-9.75609756097561,0,0,0,0,0,0
"422",80.2,42161.01,-2,-1.48592399363132,-0.570295065707902,0,0,0,0,0,0
"423",84.73,43427.29,-1,3.00343848498885,5.64837905236908,0,0,0,0,0,0
"424",88.54,44101.66,-2,1.5528714778196,4.49663637436563,0,0,0,0,0,0
"425",92.19,45486.34,-2,3.1397457601369,4.12243053986898,0,0,0,0,0,0
"426",165.76,47921.58,-2,5.3537831357722,79.8025816249051,0,0,0,0,0,0
"427",164.29,47772.99,-2,-0.310069075351864,-0.886824324324324,0,0,0,0,0,0
"428",100.57,46495.91,-2,-2.67322602164946,-38.785075171952,0,0,0,0,0,0
"429",102.42,44262.72,-2,-4.80298159558551,1.83951476583475,0,0,0,0,0,0
"430",93.32,41010.67,-2,-7.34715354140008,-8.88498340167937,0,0,0,0,0,0
"431",92.01,36747.36,-2,-10.3956116786192,-1.40377196742391,0,0,0,0,0,0
"432",77.05,32869.74,-2,-10.5521049675405,-16.2591022714922,0,0,0,0,0,0
"433",71,29952.43,-2,-8.87536682675311,-7.85204412719013,0,0,0,0,0,0
"434",60.94,28311.61,-2,-5.47808641903178,-14.169014084507,0,0,0,0,0,0
"435",59.53,27506.21,-3,-2.84476933667849,-2.31375123071873,0,0,0,0,0,0
"436",59,27234.37,-3,-0.988285917979977,-0.890307408029567,0,0,0,0,0,0
"437",58.12,27482.99,-3,0.9128905864171,-1.49152542372882,0,0,0,0,0,0
"438",62.83,28961.17,-3,5.37852686334346,8.10392291810048,0,0,0,0,0,0
"439",73.66,33498.76,-3,15.6678407674828,17.2369886996658,0,0,0,0,0,0
"440",86.8,40181.97,-3,19.9506190676909,17.8387184360576,0,0,0,0,0,0
"441",97.04,44666.62,-3,11.1608514963303,11.7972350230415,0,0,0,0,0,0
"442",96.16,45820.33,-2,2.58293553441026,-0.906842539159119,0,0,0,0,0,0
"443",92.24,45456.25,-2,-0.794581793714715,-4.07653910149751,0,0,0,0,0,0
"444",87.59,44826.85,-1,-1.38462807644714,-5.04119687771031,0,0,0,0,0,0
"445",79.99,41942.22,0,-6.43504952946727,-8.6767895878525,0,0,0,0,0,0
"446",79.76,41184.97,1,-1.80545998757338,-0.287535941992736,0,0,0,0,0,0
"447",82.81,42452.3,1,3.07716625749637,3.82397191574724,0,0,0,0,0,0
"448",86.45,43303.03,2,2.00396680509653,4.3956043956044,0,0,0,0,0,0
"449",100,44742.63,1,3.32447867966745,15.6737998843262,0,0,0,0,0,0
"450",161.04,47216.63,1,5.52940227250834,61.04,0,0,0,0,0,0
"451",145.6,46929.01,0,-0.609149784726261,-9.58768007948336,0,0,0,0,0,0
"452",99.31,45825.98,0,-2.35042247854791,-31.7925824175824,0,0,0,0,0,0
"453",93.06,43692.67,0,-4.6552414154591,-6.29342462994663,0,0,0,0,0,0
"454",87.68,40599.45,-1,-7.07949411194143,-5.78121641951429,0,0,0,0,0,0
"455",80.81,36526.89,-1,-10.0310718494955,-7.83531021897811,0,0,0,0,0,0
"456",73.47,32761.16,-1,-10.3094733770107,-9.0830342779359,0,0,0,0,0,0
"457",65.92,29574.68,-2,-9.7263955244564,-10.2763032530284,0,0,0,0,0,0
"458",57,28008.87,-2,-5.29442753057684,-13.5315533980583,0,0,0,0,0,0
"459",51,27139.52,-3,-3.1038381769775,-10.5263157894737,0,0,0,0,0,0
"460",48.36,26937.5,-3,-0.744375729563384,-5.1764705882353,0,0,0,0,0,0
"461",49.65,27137.92,-3,0.744018561484912,2.66749379652605,0,0,0,0,0,0
"462",59,28791.8,-3,6.09435063556824,18.8318227593152,0,0,0,0,0,0
"463",71.53,33505.37,-3,16.371223751207,21.2372881355932,0,0,0,0,0,0
"464",83.25,40524.88,-3,20.9504028757181,16.384733678177,0,0,0,0,0,0
"465",97.43,44883.41,-3,10.7551953269202,17.033033033033,0,0,0,0,0,0
"466",96.67,45982.67,-2,2.44914546376934,-0.780047213383973,0,0,0,0,0,0
"467",90.54,45656.54,-1,-0.709245461387948,-6.34116064963277,0,0,0,0,0,0
"468",85.99,44281.14,1,-3.0124928433035,-5.02540313673516,0,0,0,0,0,0
"469",76.68,41473.85,3,-6.33969676480777,-10.8268403302709,0,0,0,0,0,0
"470",73.22,40632.22,8,-2.02930280164489,-4.51225873761086,0,0,0,0,0,0
"471",80.15,41723.04,14,2.68461826599679,9.46462715105164,0,0,0,0,0,0
"472",84.1,42493.79,13,1.84730067607729,4.92825951341234,0,0,0,0,0,0
"473",90.69,43827.18,12,3.13784673007515,7.83590963139121,0,0,0,0,0,0
"474",108.09,46496.35,11,6.09021616266435,19.1862388355938,0,0,0,0,0,0
"475",106.74,46389.98,9,-0.22877064543775,-1.24895920066612,0,0,0,0,0,0
"476",92.77,45315.16,9,-2.31692274926611,-13.0878770845044,0,0,0,0,0,0
"477",87.72,42893.8,7,-5.3433773598063,-5.44357011965075,0,0,0,0,0,0
"478",83.09,39977.04,6,-6.7999571033576,-5.2781577747378,0,0,0,0,0,0
"479",80.82,36030.63,7,-9.87169135083539,-2.73197737393189,0,0,0,0,0,0
"480",73.02,32628.06,9,-9.44354844752922,-9.65107646622123,0,0,0,0,0,0
"481",72.48,29511.95,8,-9.55039925757155,-0.739523418241567,0,0,0,0,1,0
"482",65.51,27800.6,6,-5.79883742009593,-9.61644591611479,0,0,0,0,1,0
"483",59.57,26728.49,3,-3.85642755911742,-9.06731796672264,0,0,0,0,1,0
"484",59.32,26252.4,4,-1.78120799192173,-0.419674332717811,0,0,0,0,1,0
"485",54.6,26121.54,2,-0.4984687114321,-7.95684423465947,0,0,0,0,1,0
"486",62.59,26946.07,1,3.15651374306415,14.6336996336996,0,0,0,0,1,0
"487",74.82,29121.59,2,8.07360776543667,19.5398625978591,0,0,0,0,1,0
"488",84.37,33331.4,1,14.4559757897835,12.7639668537824,0,0,0,0,1,0
"489",92.01,36271.07,1,8.81952153224887,9.05535142823278,0,0,0,0,1,0
"490",95.51,38179.98,2,5.2628996056637,3.80393435496142,0,0,0,0,1,0
"491",90.53,38138.39,3,-0.108931434746702,-5.21411370537117,0,0,0,0,1,0
"492",85.57,36703.7,5,-3.76180011793891,-5.47884679111897,0,0,0,0,1,0
"493",80.13,34670.52,6,-5.53944152769339,-6.35736823653149,0,0,0,0,1,0
"494",70.2,32950.33,7,-4.96153504475847,-12.392362411082,0,0,0,0,1,0
"495",72.38,32665.88,8,-0.863269047684805,3.10541310541309,0,0,0,0,1,0
"496",79.95,32870.41,7,0.626127323066155,10.4586902459243,0,0,0,0,1,0
"497",88.33,34051.71,6,3.59380975168851,10.4815509693558,0,0,0,0,1,0
"498",100.74,37948.98,4,11.4451520936834,14.0495867768595,0,0,0,0,1,0
"499",107.44,39609.19,3,4.37484749260718,6.65078419694263,0,0,0,0,1,0
"500",106.52,39559.23,3,-0.126132344539232,-0.856291883842146,0,0,0,0,1,0
"501",95.42,37420.71,2,-5.40586861776633,-10.4205782951558,0,0,0,0,1,0
"502",86.16,34666.93,1,-7.35897314615356,-9.70446447285685,0,0,0,0,1,0
"503",77.84,31852.6,1,-8.11819794830405,-9.6564531104921,0,0,0,0,1,0
"504",69.52,29349.55,-1,-7.8582282137094,-10.688591983556,0,0,0,0,1,0
"505",61.2,27004.65,0,-7.98956031693841,-11.9677790563866,0,0,0,0,1,0
"506",51.5,25174.17,0,-6.77838816648245,-15.8496732026144,0,0,0,0,1,0
"507",45,23926.55,0,-4.95595286756226,-12.621359223301,0,0,0,0,1,0
"508",45,23323.78,0,-2.51925162633142,0,0,0,0,0,1,0
"509",39.13,23170.53,1,-0.657054731265687,-13.0444444444444,0,0,0,0,1,0
"510",41,23563.28,1,1.69504107156807,4.77894198824431,0,0,0,0,1,0
"511",40,24504.35,1,3.9937988259699,-2.4390243902439,0,0,0,0,1,0
"512",45.24,25847.31,3,5.48049632004115,13.1,0,0,0,0,1,0
"513",50.31,27501.38,6,6.39938933684008,11.2068965517241,0,0,0,0,1,0
"514",66.57,29932.18,9,8.83882917875394,32.31961836613,0,0,0,0,1,0
"515",68.44,30998.24,11,3.5615848895737,2.80907315607632,0,0,0,0,1,0
"516",68.43,31253.1,12,0.82217571062098,-0.014611338398584,0,0,0,0,1,0
"517",67.08,31005.75,13,-0.791441489004286,-1.97281893906183,0,0,0,0,1,0
"518",51.66,29193.73,14,-5.84414181240577,-22.9874776386404,0,0,0,0,1,0
"519",51.81,28726.89,9,-1.5991104939314,0.290360046457618,0,0,0,0,1,0
"520",64.68,28673.62,8,-0.185436014827921,24.8407643312102,0,0,0,0,1,0
"521",75.84,29414.2,7,2.58279212739794,17.2541743970315,0,0,0,0,1,0
"522",91.13,33032.04,5,12.2996375900075,20.1608649789029,0,0,0,0,1,0
"523",99.82,35027.07,4,6.03968147289722,9.53582793811039,0,0,0,0,1,0
"524",102.67,35555.33,3,1.50814784108406,2.85513925065118,0,0,0,0,1,0
"525",93.03,34894.67,2,-1.85811803743631,-9.38930554202786,0,0,0,0,1,0
"526",90.32,33509.98,2,-3.96819915477061,-2.91303880468667,0,0,0,0,1,0
"527",83.74,30964.65,2,-7.59573715054441,-7.28520814880425,0,0,0,0,1,0
"528",66.28,28133.91,2,-9.14184400598748,-20.8502507762121,0,0,0,0,1,0
"529",52,25719.95,2,-8.58025066547806,-21.5449607724804,0,0,0,0,0,0
"530",45,24164.21,1,-6.04876759091679,-13.4615384615385,0,0,0,0,0,0
"531",40.56,23351.99,0,-3.36125203348257,-9.86666666666666,0,0,0,0,0,0
"532",36.46,23251.3,1,-0.431183809174303,-10.1084812623274,0,0,0,0,0,0
"533",33,23728.69,1,2.0531755213687,-9.48985189248492,0,0,0,0,0,0
"534",45,25675.22,0,8.2032762870601,36.3636363636364,0,0,0,0,0,0
"535",71.97,31347.93,0,22.0941047437958,59.9333333333333,0,0,0,0,0,0
"536",86.8,38140.11,2,21.6670765820901,20.6058079755454,0,0,0,0,0,0
"537",91.5,42972.93,2,12.6712272198481,5.41474654377881,0,0,0,0,0,0
"538",91.52,44621.57,3,3.83646169809692,0.0218579234972634,0,0,0,0,0,0
"539",89.28,44353.31,5,-0.601189066184812,-2.44755244755244,0,0,0,0,0,0
"540",86.16,43659.46,6,-1.56437028036915,-3.49462365591398,0,0,0,0,0,0
"541",78.54,40983.84,6,-6.12838546331082,-8.84401114206127,0,0,0,0,0,0
"542",78.73,40703.38,7,-0.68431850212181,0.241914947797298,0,0,0,0,0,0
"543",82.81,42047.16,8,3.30139659163442,5.18226851263813,0,0,0,0,0,0
"544",87.16,42753.31,8,1.67942377083255,5.25298876947228,0,0,0,0,0,0
"545",95.78,43983.01,7,2.87626852751285,9.88985773290501,0,0,0,0,0,0
"546",130.12,46388.86,5,5.46995305687355,35.8529964501984,0,0,0,0,0,0
"547",130.12,46457.49,3,0.14794500231305,0,0,0,0,0,0,0
"548",102.51,45121.01,2,-2.87678047178183,-21.2188748847218,0,0,0,0,0,0
"549",93.94,43008.45,2,-4.68198739345596,-8.36015998439177,0,0,0,0,0,0
"550",86.56,40105.4,1,-6.74995262558868,-7.85607834788162,0,0,0,0,0,0
"551",81.08,35884.47,1,-10.5245926982401,-6.33086876155269,0,0,0,0,0,0
"552",76.13,32231.54,2,-10.1796961192404,-6.10508140108535,0,0,0,0,0,0
"553",69.21,28991.06,-1,-10.0537548004222,-9.0897149612505,0,0,0,0,0,0
"554",60.5,27467.3,-1,-5.25596511476297,-12.5848865770842,0,0,0,0,0,0
"555",52,26392.2,-2,-3.91410877661801,-14.0495867768595,0,0,0,0,0,0
"556",48.03,26089.77,-2,-1.14590674517471,-7.63461538461538,0,0,0,0,0,0
"557",48.01,26213.67,-2,0.474898782166335,-0.041640641265882,0,0,0,0,0,0
"558",53.57,27740.77,-2,5.82558642113066,11.580920641533,0,0,0,0,0,0
"559",71.54,32285.16,-1,16.381628916573,33.5448945305208,0,0,0,0,0,0
"560",89.81,39455.69,0,22.2099874989004,25.5381604696673,0,0,0,0,0,0
"561",93.61,44020.84,0,11.5703210360787,4.23115465983743,0,0,0,0,0,0
"562",93.93,45408.23,2,3.15166634712106,0.341843820104698,0,0,0,0,0,0
"563",91.15,44834.32,3,-1.26388982790125,-2.95965080379006,0,0,0,0,0,0
"564",87.25,44144.46,3,-1.53868732702983,-4.27866154690072,0,0,0,0,0,0
"565",77.77,41367.48,5,-6.29066478556991,-10.865329512894,0,0,0,0,0,0
"566",76.23,40785.89,8,-1.40591111665493,-1.98019801980197,0,0,0,0,0,0
"567",81.54,42128.87,13,3.29275639197772,6.96576151121606,0,0,0,0,0,0
"568",86.76,42852.67,13,1.71806174720565,6.40176600441501,0,0,0,0,0,0
"569",100.48,44264.63,11,3.29491721285978,15.8137390502536,0,0,0,0,0,0
"570",133.99,46766.28,10,5.65157779473137,33.3499203821656,0,0,0,0,0,0
"571",131.25,46694.95,10,-0.152524425718705,-2.04492872602434,0,0,0,0,0,0
"572",99.83,45286.46,9,-3.01636472466508,-23.9390476190476,0,0,0,0,0,0
"573",90.59,42930.78,8,-5.20173137842967,-9.25573474907342,0,0,0,0,0,0
"574",86.75,40138.64,4,-6.503818472434,-4.23887846340656,0,0,0,0,0,0
"575",79.19,35903.73,2,-10.5507062521301,-8.71469740634006,0,0,0,0,0,0
"576",72.12,32209.39,4,-10.2895715849022,-8.92789493622931,0,0,0,0,0,0
"577",65.42,29241.39,1,-9.21470415925294,-9.29007210205214,0,0,0,0,0,0
"578",59,27832.35,1,-4.81864918186174,-9.81351268725161,0,0,0,0,0,0
"579",48.22,26908.37,0,-3.31980590931057,-18.271186440678,0,0,0,0,0,0
"580",45.67,26655.73,0,-0.938890018235959,-5.28826213189547,0,0,0,0,0,0
"581",45.7,26883.97,0,0.856251170011107,0.0656886358659977,0,0,0,0,0,0
"582",49.36,28383.45,1,5.57759884421832,8.00875273522975,0,0,0,0,0,0
"583",71.5,32909.77,-1,15.9470395600253,44.8541329011345,0,0,0,0,0,0
"584",86.5,40012.66,-1,21.582922031968,20.979020979021,0,0,0,0,0,0
"585",91.11,44545.13,0,11.3275898178226,5.32947976878613,0,0,0,0,0,0
"586",92.33,46256.21,4,3.84122798608962,1.33904072000878,0,0,0,0,0,0
"587",88.14,45565.09,6,-1.49411289857081,-4.53806996642478,0,0,0,0,0,0
"588",85.44,44787.01,7,-1.70762309478593,-3.06330837304289,0,0,0,0,0,0
"589",75.07,42186.83,9,-5.80565659551732,-12.1371722846442,0,0,0,0,0,0
"590",72,41514.83,2,-1.59291418672605,-4.0895164513121,0,0,0,0,0,0
"591",78.09,42701.65,2,2.85878564358809,8.45833333333334,0,0,0,0,0,0
"592",83.01,43156.16,10,1.06438509987319,6.30042258932002,0,0,0,0,0,0
"593",94.09,44631.41,8,3.41839959811068,13.3477894229611,0,0,0,0,0,0
"594",129.44,47031.83,5,5.37831988727221,37.5704113083218,0,0,0,0,0,0
"595",129.8,47118.9,4,0.185129942849342,0.278121137206438,0,0,0,0,0,0
"596",97.85,45717.62,2,-2.9739234150203,-24.6147919876734,0,0,0,0,0,0
"597",92.54,43196.62,2,-5.5142853018158,-5.42667347981603,0,0,0,0,0,0
"598",86.78,40467.26,1,-6.31845732374431,-6.22433542252,0,0,0,0,0,0
"599",78.13,36109.74,1,-10.7680134508736,-9.96773450103711,0,0,0,0,0,0
"600",72.1,32266.33,1,-10.6436933636188,-7.71790605401254,0,0,0,0,0,0
"601",64.5,29709.99,0,-7.92262398605605,-10.5409153952843,0,0,0,0,0,0
"602",54,28095.5,-1,-5.43416541035524,-16.2790697674419,0,0,0,0,0,0
"603",48,27096.12,-3,-3.55708209499742,-11.1111111111111,0,0,0,0,0,0
"604",45.21,26795.26,-2,-1.11034347353053,-5.8125,0,0,0,0,0,0
"605",46.32,27009.43,-1,0.799283156797142,2.45520902455209,0,0,0,0,0,0
"606",49,28443.01,-3,5.30770179155946,5.78583765112263,0,0,0,0,0,0
"607",71.53,33132.42,-2,16.4870384674477,45.9795918367347,0,0,0,0,0,0
"608",85.83,39931.22,-1,20.5200827467478,19.9916119110863,0,0,0,0,0,0
"609",90.82,44480.6,1,11.3930403328523,5.81381801234999,0,0,0,0,0,0
"610",93.78,46526.37,2,4.59924101743233,3.25919401012994,0,0,0,0,0,0
"611",88.06,45424.98,3,-2.36723819201885,-6.09938153124333,0,0,0,0,0,0
"612",85.89,44963.69,4,-1.01549852085791,-2.46422893481717,0,0,0,0,0,0
"613",76.53,42094.47,4,-6.38119335846324,-10.8976597974153,0,0,0,0,0,0
"614",73.68,41378.67,4,-1.70046089189388,-3.72402979223833,0,0,0,0,0,0
"615",81.07,42579.51,6,2.90207490960924,10.0298588490771,0,0,0,0,0,0
"616",85.07,43261.44,6,1.60154496846018,4.93400764771185,0,0,0,0,0,0
"617",98.97,44698.24,4,3.32120243801407,16.339485129893,0,0,0,0,0,0
"618",143.26,47079.52,2,5.32745808336077,44.7509346266545,0,0,0,0,0,0
"619",140.84,47095.8,2,0.034579791807576,-1.68923635348317,0,0,0,0,0,0
"620",104.38,45683.91,1,-2.99791064171327,-25.8875319511502,0,0,0,0,0,0
"621",96.96,43485.69,2,-4.81180354308552,-7.10864150220349,0,0,0,0,0,0
"622",92.22,40445.19,2,-6.99195528460052,-4.88861386138613,0,0,0,0,0,0
"623",85.72,36315.85,3,-10.2097183867847,-7.04836261114726,0,0,0,0,0,0
"624",72.79,32397.58,3,-10.7894211480662,-15.0839944003733,0,0,0,0,0,0
"625",67.47,29447.42,3,-9.10611224665547,-7.30869624948483,0,0,0,0,0,0
"626",59.53,28166.96,4,-4.34829265178409,-11.7681932710834,0,0,0,0,0,0
"627",53.44,27209.33,3,-3.3998344159256,-10.2301360658492,0,0,0,0,0,0
"628",48.76,26798.4,3,-1.51025401948523,-8.75748502994012,0,0,0,0,0,0
"629",48.76,27128.58,3,1.2320884828945,0,0,0,0,0,0,0
